composition,cr_pct,time,h,P,phase
Fe16Cr0,0.0,0.8425849,0.8410108,194.9733,loading
Fe16Cr0,0.0,0.8435849,0.8420208,195.6471,loading
Fe16Cr0,0.0,0.8445849,0.8430308,196.3215,loading
Fe16Cr0,0.0,0.8455849,0.8440408,196.9962,loading
Fe16Cr0,0.0,0.8465849,0.8450508,197.6721,loading
Fe16Cr0,0.0,0.8475849,0.8460608,198.3502,loading
Fe16Cr0,0.0,0.8485849,0.8470708,199.0308,loading
Fe16Cr0,0.0,0.8495849,0.8480808,199.712,loading
Fe16Cr0,0.0,0.8505849,0.8490908,200.3948,loading
Fe16Cr0,0.0,0.8515849,0.8501008,201.0794,loading
Fe16Cr0,0.0,0.8525849,0.8511108,201.765,loading
Fe16Cr0,0.0,0.8535849,0.8521208,202.4521,loading
Fe16Cr0,0.0,0.8545849,0.8531308,203.141,loading
Fe16Cr0,0.0,0.8555849,0.8541408,203.8312,loading
Fe16Cr0,0.0,0.8565849,0.8551508,204.5248,loading
Fe16Cr0,0.0,0.8575849,0.8561607999999999,205.2163,loading
Fe16Cr0,0.0,0.8585849,0.8571708,205.9104,loading
Fe16Cr0,0.0,0.8595849,0.8581808,206.6064,loading
Fe16Cr0,0.0,0.8605849,0.8591908,207.3038,loading
Fe16Cr0,0.0,0.8615849,0.8602008,208.0039,loading
Fe16Cr0,0.0,0.8625849,0.8612107999999999,208.7045,loading
Fe16Cr0,0.0,0.8635849,0.8622208,209.4065,loading
Fe16Cr0,0.0,0.8645849,0.8632308,210.1094,loading
Fe16Cr0,0.0,0.8655849,0.8642408,210.815,loading
Fe16Cr0,0.0,0.8665849,0.8652508,211.5226,loading
Fe16Cr0,0.0,0.8675849,0.8662607999999999,212.2305,loading
Fe16Cr0,0.0,0.8685849,0.8672708,212.9389,loading
Fe16Cr0,0.0,0.8695849,0.8682808,213.6504,loading
Fe16Cr0,0.0,0.8705849,0.8692908,214.3628,loading
Fe16Cr0,0.0,0.8715849,0.8703008,215.077,loading
Fe16Cr0,0.0,0.8725849,0.8713107999999999,215.7934,loading
Fe16Cr0,0.0,0.8735849,0.8723208,216.5113,loading
Fe16Cr0,0.0,0.8745849,0.8733308,217.2304,loading
Fe16Cr0,0.0,0.8755849,0.8743408,217.9499,loading
Fe16Cr0,0.0,0.8765849,0.8753508,218.67,loading
Fe16Cr0,0.0,0.8775849,0.8763607999999999,219.394,loading
Fe16Cr0,0.0,0.8785849,0.8773708,220.1192,loading
Fe16Cr0,0.0,0.8795849,0.8783808,220.846,loading
Fe16Cr0,0.0,0.8805849,0.8793908,221.5735,loading
Fe16Cr0,0.0,0.8815849,0.8804008,222.3035,loading
Fe16Cr0,0.0,0.8825849,0.8814107999999999,223.0347,loading
Fe16Cr0,0.0,0.8835849,0.8824208,223.7667,loading
Fe16Cr0,0.0,0.8845849,0.8834308,224.5011,loading
Fe16Cr0,0.0,0.8855849,0.8844408,225.2371,loading
Fe16Cr0,0.0,0.8865849,0.8854508,225.9748,loading
Fe16Cr0,0.0,0.8875849,0.8864607999999999,226.7134,loading
Fe16Cr0,0.0,0.8885849,0.8874708,227.4535,loading
Fe16Cr0,0.0,0.8895849,0.8884808,228.1953,loading
Fe16Cr0,0.0,0.8905849,0.8894908,228.9389,loading
Fe16Cr0,0.0,0.8915849,0.8905008,229.684,loading
Fe16Cr0,0.0,0.8925849,0.8915107999999999,230.4303,loading
Fe16Cr0,0.0,0.8935849,0.8925208,231.1773,loading
Fe16Cr0,0.0,0.8945849,0.8935308,231.9277,loading
Fe16Cr0,0.0,0.8955849,0.8945408,232.6796,loading
Fe16Cr0,0.0,0.8965849,0.8955508,233.4345,loading
Fe16Cr0,0.0,0.8975849,0.8965608,234.1861,loading
Fe16Cr0,0.0,0.8985849,0.8975708,234.9411,loading
Fe16Cr0,0.0,0.8995849,0.8985808,235.6983,loading
Fe16Cr0,0.0,0.9,0.899,235.9671,loading
Fe16Cr0,0.0,0.90001,0.8990101,235.9421,loading
Fe16Cr0,0.0,0.90002,0.8990201999999999,235.9487,loading
Fe16Cr0,0.0,0.900035,0.8990353,235.9605,loading
Fe16Cr0,0.0,0.9000575,0.8990581,235.9781,loading
Fe16Cr0,0.0,0.9000912,0.8990922,236.0046,loading
Fe16Cr0,0.0,0.9001419,0.8991433,236.0444,loading
Fe16Cr0,0.0,0.9002178,0.89922,236.104,loading
Fe16Cr0,0.0,0.9003317,0.899335,236.1936,loading
Fe16Cr0,0.0,0.9005026,0.8995076,236.3279,loading
Fe16Cr0,0.0,0.9007589,0.8997665,236.5293,loading
Fe16Cr0,0.0,0.9011433,0.9001547,236.8315,loading
Fe16Cr0,0.0,0.90172,0.9007372,237.286,loading
Fe16Cr0,0.0,0.9025849,0.9016108,237.9692,loading
Fe16Cr0,0.0,0.9035849,0.9026208,238.7446,loading
Fe16Cr0,0.0,0.9045849,0.9036308,239.51,loading
Fe16Cr0,0.0,0.9055849,0.9046408,240.2752,loading
Fe16Cr0,0.0,0.9065849,0.9056508,241.0434,loading
Fe16Cr0,0.0,0.9075849,0.9066608,241.8131,loading
Fe16Cr0,0.0,0.9085849,0.9076708,242.5846,loading
Fe16Cr0,0.0,0.9095849,0.9086808,243.3576,loading
Fe16Cr0,0.0,0.9105849,0.9096908,244.1313,loading
Fe16Cr0,0.0,0.9115849,0.9107008,244.9073,loading
Fe16Cr0,0.0,0.9125849,0.9117108,245.6843,loading
Fe16Cr0,0.0,0.9135849,0.9127208,246.4635,loading
Fe16Cr0,0.0,0.9145849,0.9137308,247.2447,loading
Fe16Cr0,0.0,0.9155849,0.9147408,248.0264,loading
Fe16Cr0,0.0,0.9165849,0.9157508,248.8093,loading
Fe16Cr0,0.0,0.9175849,0.9167608,249.5934,loading
Fe16Cr0,0.0,0.9185849,0.9177708,250.3798,loading
Fe16Cr0,0.0,0.9195849,0.9187808,251.167,loading
Fe16Cr0,0.0,0.9205849,0.9197908,251.9569,loading
Fe16Cr0,0.0,0.9215849,0.9208008,252.746,loading
Fe16Cr0,0.0,0.9225849,0.9218108,253.5362,loading
Fe16Cr0,0.0,0.9235849,0.9228208,254.3274,loading
Fe16Cr0,0.0,0.9245849,0.9238308,255.1216,loading
Fe16Cr0,0.0,0.9255849,0.9248408,255.9139,loading
Fe16Cr0,0.0,0.9265849,0.9258508,256.7069,loading
Fe16Cr0,0.0,0.9275849,0.9268608,257.4973,loading
Fe16Cr0,0.0,0.9285849,0.9278708,258.2891,loading
Fe16Cr0,0.0,0.9295849,0.9288808,259.082,loading
Fe16Cr0,0.0,0.9305849,0.9298908,259.8785,loading
Fe16Cr0,0.0,0.9315849,0.9309008,260.6758,loading
Fe16Cr0,0.0,0.9325849,0.9319108,261.4739,loading
Fe16Cr0,0.0,0.9335849,0.9329208,262.2792,loading
Fe16Cr0,0.0,0.9345849,0.9339308,263.0884,loading
Fe16Cr0,0.0,0.9355849,0.9349408,263.8984,loading
Fe16Cr0,0.0,0.9365849,0.9359508,264.7129,loading
Fe16Cr0,0.0,0.9375849,0.9369608,265.5261,loading
Fe16Cr0,0.0,0.9385849,0.9379708,266.3427,loading
Fe16Cr0,0.0,0.9395849,0.9389808,267.1607,loading
Fe16Cr0,0.0,0.9405849,0.9399908,267.9777,loading
Fe16Cr0,0.0,0.9415849,0.9410008,268.7954,loading
Fe16Cr0,0.0,0.9425849,0.9420108,269.6133,loading
Fe16Cr0,0.0,0.9435849,0.9430208,270.4325,loading
Fe16Cr0,0.0,0.9445849,0.9440308,271.2566,loading
Fe16Cr0,0.0,0.9455849,0.9450408,272.0837,loading
Fe16Cr0,0.0,0.9465849,0.9460508,272.9133,loading
Fe16Cr0,0.0,0.9475849,0.9470608,273.7448,loading
Fe16Cr0,0.0,0.9485849,0.9480708,274.5789,loading
Fe16Cr0,0.0,0.9495849,0.9490808,275.4139,loading
Fe16Cr0,0.0,0.9505849,0.9500908,276.2505,loading
Fe16Cr0,0.0,0.9515849,0.9511008,277.0869,loading
Fe16Cr0,0.0,0.9525849,0.9521108,277.9246,loading
Fe16Cr0,0.0,0.9535849,0.9531208,278.7653,loading
Fe16Cr0,0.0,0.9545849,0.9541308,279.6057,loading
Fe16Cr0,0.0,0.9555849,0.9551408,280.4476,loading
Fe16Cr0,0.0,0.9565849,0.9561508,281.2928,loading
Fe16Cr0,0.0,0.9575849,0.9571608,282.1398,loading
Fe16Cr0,0.0,0.9585849,0.9581708,282.9861,loading
Fe16Cr0,0.0,0.9595849,0.9591808,283.8336,loading
Fe16Cr0,0.0,0.9605849,0.9601908,284.6816,loading
Fe16Cr0,0.0,0.9615849,0.9612008,285.5313,loading
Fe16Cr0,0.0,0.9625849,0.9622108,286.3887,loading
Fe16Cr0,0.0,0.9635849,0.9632208,287.2466,loading
Fe16Cr0,0.0,0.9645849,0.9642307999999999,288.1067,loading
Fe16Cr0,0.0,0.9655849,0.9652408,288.965,loading
Fe16Cr0,0.0,0.9665849,0.9662508,289.8256,loading
Fe16Cr0,0.0,0.9675849,0.9672608,290.6895,loading
Fe16Cr0,0.0,0.9685849,0.9682708,291.5555,loading
Fe16Cr0,0.0,0.9695849,0.9692807999999999,292.4233,loading
Fe16Cr0,0.0,0.9705849,0.9702908,293.2932,loading
Fe16Cr0,0.0,0.9715849,0.9713008,294.1639,loading
Fe16Cr0,0.0,0.9725849,0.9723108,295.0374,loading
Fe16Cr0,0.0,0.9735849,0.9733208,295.9128,loading
Fe16Cr0,0.0,0.9745849,0.9743307999999999,296.788,loading
Fe16Cr0,0.0,0.9755849,0.9753408,297.6627,loading
Fe16Cr0,0.0,0.9765849,0.9763508,298.5401,loading
Fe16Cr0,0.0,0.9775849,0.9773608,299.4218,loading
Fe16Cr0,0.0,0.9785849,0.9783708,300.3041,loading
Fe16Cr0,0.0,0.9795849,0.9793807999999999,301.1883,loading
Fe16Cr0,0.0,0.9805849,0.9803908,302.0742,loading
Fe16Cr0,0.0,0.9815849,0.9814008,302.9617,loading
Fe16Cr0,0.0,0.9825849,0.9824108,303.8494,loading
Fe16Cr0,0.0,0.9835849,0.9834208,304.7387,loading
Fe16Cr0,0.0,0.9845849,0.9844307999999999,305.6281,loading
Fe16Cr0,0.0,0.9855849,0.9854408,306.5196,loading
Fe16Cr0,0.0,0.9865849,0.9864508,307.4151,loading
Fe16Cr0,0.0,0.9875849,0.9874608,308.3109,loading
Fe16Cr0,0.0,0.9885849,0.9884708,309.2069,loading
Fe16Cr0,0.0,0.9895849,0.9894807999999999,310.1031,loading
Fe16Cr0,0.0,0.9905849,0.990491,311.0032,loading
Fe16Cr0,0.0,0.9915849,0.991501,311.9067,loading
Fe16Cr0,0.0,0.9925849,0.9925109999999999,312.8124,loading
Fe16Cr0,0.0,0.9935849,0.9935210000000001,313.7196,loading
Fe16Cr0,0.0,0.9945849,0.994531,314.6254,loading
Fe16Cr0,0.0,0.9955849,0.995541,315.5319,loading
Fe16Cr0,0.0,0.9965849,0.996551,316.4418,loading
Fe16Cr0,0.0,0.9975849,0.9975609999999999,317.3525,loading
Fe16Cr0,0.0,0.9985849,0.9985710000000001,318.2649,loading
Fe16Cr0,0.0,0.9995849,0.999581,319.1783,loading
Fe16Cr0,0.0,1.0,1.0,319.5022,loading
Fe16Cr0,0.0,1.00001,0.9999149999999999,319.3719,unloading
Fe16Cr0,0.0,1.00002,0.99983,319.2876,unloading
Fe16Cr0,0.0,1.000035,0.9997020000000001,319.1609,unloading
Fe16Cr0,0.0,1.000057,0.999511,318.9737,unloading
Fe16Cr0,0.0,1.000091,0.9992239999999999,318.6959,unloading
Fe16Cr0,0.0,1.000142,0.998794,318.2824,unloading
Fe16Cr0,0.0,1.000218,0.998149,317.6661,unloading
Fe16Cr0,0.0,1.000332,0.99718,316.7465,unloading
Fe16Cr0,0.0,1.000503,0.995728,315.382,unloading
Fe16Cr0,0.0,1.000759,0.9935499999999999,313.3492,unloading
Fe16Cr0,0.0,1.001143,0.9902819999999999,310.3182,unloading
Fe16Cr0,0.0,1.00172,0.9853804,305.8074,unloading
Fe16Cr0,0.0,1.002585,0.9780281,299.1257,unloading
Fe16Cr0,0.0,1.003585,0.9695281,291.6646,unloading
Fe16Cr0,0.0,1.004585,0.9610280999999999,284.4227,unloading
Fe16Cr0,0.0,1.005585,0.9525281,277.3026,unloading
Fe16Cr0,0.0,1.006585,0.9440281,270.3077,unloading
Fe16Cr0,0.0,1.007585,0.9355281,263.422,unloading
Fe16Cr0,0.0,1.008585,0.9270281,256.6425,unloading
Fe16Cr0,0.0,1.009585,0.9185281,249.9743,unloading
Fe16Cr0,0.0,1.010585,0.9100281,243.422,unloading
Fe16Cr0,0.0,1.011585,0.9015280999999999,236.9796,unloading
Fe16Cr0,0.0,1.012585,0.8930281,230.6454,unloading
Fe16Cr0,0.0,1.013585,0.8845281,224.418,unloading
Fe16Cr0,0.0,1.014585,0.8760281,218.3006,unloading
Fe16Cr0,0.0,1.015585,0.8675281,212.2943,unloading
Fe16Cr0,0.0,1.016585,0.8590281,206.4005,unloading
Fe16Cr0,0.0,1.017585,0.8505281,200.602,unloading
Fe16Cr0,0.0,1.018585,0.8420281,194.9116,unloading
Fe16Cr0,0.0,1.019585,0.8335281,189.3271,unloading
Fe16Cr0,0.0,1.020585,0.8250281,183.8419,unloading
Fe16Cr0,0.0,1.021585,0.8165281,178.4571,unloading
Fe16Cr0,0.0,1.022585,0.8080281,173.1713,unloading
Fe16Cr0,0.0,1.023585,0.7995281,167.9832,unloading
Fe16Cr0,0.0,1.024585,0.7910281,162.8968,unloading
Fe16Cr0,0.0,1.025585,0.7825281,157.9039,unloading
Fe16Cr0,0.0,1.026585,0.7740281,153.0124,unloading
Fe16Cr0,0.0,1.027585,0.7655281,148.2178,unloading
Fe16Cr0,0.0,1.028585,0.7570281,143.5215,unloading
Fe16Cr0,0.0,1.029585,0.7485281,138.9215,unloading
Fe16Cr0,0.0,1.030585,0.7400281,134.416,unloading
Fe16Cr0,0.0,1.031585,0.7315281,130.0072,unloading
Fe16Cr0,0.0,1.032585,0.7230281,125.6924,unloading
Fe16Cr0,0.0,1.033585,0.7145281,121.4724,unloading
Fe16Cr0,0.0,1.034585,0.7060280999999999,117.343,unloading
Fe16Cr0,0.0,1.035585,0.6975281,113.3053,unloading
Fe16Cr0,0.0,1.036585,0.6890281,109.3576,unloading
Fe16Cr0,0.0,1.037585,0.6805281,105.4985,unloading
Fe16Cr0,0.0,1.038585,0.6720281,101.7269,unloading
Fe16Cr0,0.0,1.039585,0.6635281,98.04322,unloading
Fe16Cr0,0.0,1.040585,0.6550281,94.44733,unloading
Fe16Cr0,0.0,1.041585,0.6465280999999999,90.93624,unloading
Fe16Cr0,0.0,1.042585,0.6380281,87.51052,unloading
Fe16Cr0,0.0,1.043585,0.6295281,84.16928,unloading
Fe16Cr0,0.0,1.044585,0.6210281,80.91163,unloading
Fe16Cr0,0.0,1.045585,0.6125281,77.73567,unloading
Fe16Cr0,0.0,1.046585,0.6040281,74.64321,unloading
Fe16Cr0,0.0,1.047585,0.5955281,71.63085,unloading
Fe16Cr0,0.0,1.048585,0.5870280999999999,68.69848,unloading
Fe16Cr0,0.0,1.049585,0.5785281,65.84443,unloading
Fe16Cr0,0.0,1.050585,0.5700281,63.06723,unloading
Fe16Cr0,0.0,1.051585,0.5615281,60.36721,unloading
Fe16Cr0,0.0,1.052585,0.5530281,57.74243,unloading
Fe16Cr0,0.0,1.053585,0.5445281,55.19261,unloading
Fe16Cr0,0.0,1.054585,0.5360281,52.71677,unloading
Fe16Cr0,0.0,1.055585,0.5275280999999999,50.31363,unloading
Fe16Cr0,0.0,1.056585,0.5190281,47.98238,unloading
Fe16Cr0,0.0,1.057585,0.5105281,45.72245,unloading
Fe16Cr0,0.0,1.058585,0.5020281,43.53233,unloading
Fe16Cr0,0.0,1.059585,0.4935281,41.41191,unloading
Fe16Cr0,0.0,1.060585,0.4850281,39.36008,unloading
Fe16Cr0,0.0,1.061585,0.4765281,37.37676,unloading
Fe16Cr0,0.0,1.062585,0.4680281,35.46005,unloading
Fe16Cr0,0.0,1.063585,0.4595281,33.6081,unloading
Fe16Cr0,0.0,1.064585,0.4510281,31.8194,unloading
Fe16Cr0,0.0,1.065585,0.4425281,30.09341,unloading
Fe16Cr0,0.0,1.066585,0.4340281,28.42968,unloading
Fe16Cr0,0.0,1.067585,0.42552809999999996,26.82655,unloading
Fe16Cr0,0.0,1.068585,0.4170281,25.28269,unloading
Fe16Cr0,0.0,1.069585,0.4085281,23.79827,unloading
Fe16Cr0,0.0,1.070585,0.4000281,22.37148,unloading
Fe16Cr0,0.0,1.071585,0.3915281,21.00148,unloading
Fe16Cr0,0.0,1.072585,0.3830281,19.68661,unloading
Fe16Cr0,0.0,1.073585,0.3745281,18.42649,unloading
Fe16Cr0,0.0,1.074585,0.36602809999999997,17.22095,unloading
Fe16Cr0,0.0,1.075585,0.3575281,16.06851,unloading
Fe16Cr0,0.0,1.076585,0.3490281,14.96843,unloading
Fe16Cr0,0.0,1.077585,0.3405281,13.91878,unloading
Fe16Cr0,0.0,1.078585,0.3320281,12.91769,unloading
Fe16Cr0,0.0,1.079585,0.3235281,11.96542,unloading
Fe16Cr0,0.0,1.080585,0.3150281,11.05989,unloading
Fe16Cr0,0.0,1.081585,0.30652809999999997,10.20037,unloading
Fe16Cr0,0.0,1.082585,0.2980281,9.38518,unloading
Fe16Cr0,0.0,1.083585,0.2895281,8.613995,unloading
Fe16Cr0,0.0,1.084585,0.2810281,7.884962,unloading
Fe16Cr0,0.0,1.085585,0.2725281,7.198366,unloading
Fe16Cr0,0.0,1.086585,0.2640281,6.551818,unloading
Fe16Cr0,0.0,1.087585,0.2555281,5.944993,unloading
Fe16Cr0,0.0,1.088585,0.24702809999999997,5.375533,unloading
Fe16Cr0,0.0,1.089585,0.2385281,4.844173,unloading
Fe16Cr0,0.0,1.090585,0.23002809999999999,4.348465,unloading
Fe16Cr0,0.0,1.091585,0.22152809999999998,3.888253,unloading
Fe16Cr0,0.0,1.092585,0.2130281,3.460533,unloading
Fe16Cr0,0.0,1.093585,0.2045281,3.064297,unloading
Fe16Cr0,0.0,1.094585,0.19602809999999998,2.698633,unloading
Fe16Cr0,0.0,1.095585,0.1875281,2.362081,unloading
Fe16Cr0,0.0,1.096585,0.1790281,2.053568,unloading
Fe16Cr0,0.0,1.097585,0.1705281,1.772497,unloading
Fe16Cr0,0.0,1.098585,0.16202809999999998,1.517313,unloading
Fe16Cr0,0.0,1.099585,0.1535281,1.28695,unloading
Fe16Cr0,0.0,1.1,0.15,1.211008,unloading
Fe8Cr8,50.0,0.01058493,0.0006907800000000002,9.171127e-13,loading
Fe8Cr8,50.0,0.01158493,0.001700779999999999,1.158587e-12,loading
Fe8Cr8,50.0,0.01258493,0.0027107799999999994,1.85545e-12,loading
Fe8Cr8,50.0,0.01358493,0.00372078,1.481245e-12,loading
Fe8Cr8,50.0,0.01458493,0.00473078,2.700166e-13,loading
Fe8Cr8,50.0,0.01558493,0.005740779999999999,4.107722e-12,loading
Fe8Cr8,50.0,0.01658493,0.00675078,6.822825e-12,loading
Fe8Cr8,50.0,0.01758493,0.00776078,2.052118e-12,loading
Fe8Cr8,50.0,0.01858493,0.00877078,4.987846e-12,loading
Fe8Cr8,50.0,0.01958493,0.009780780000000001,5.424541e-12,loading
Fe8Cr8,50.0,0.02058493,0.010790779999999998,2.46259e-12,loading
Fe8Cr8,50.0,0.02158493,0.011800779999999999,1.255668e-12,loading
Fe8Cr8,50.0,0.02258493,0.012810779999999999,1.0251e-12,loading
Fe8Cr8,50.0,0.02358493,0.01382078,3.89075e-12,loading
Fe8Cr8,50.0,0.02458493,0.01483078,3.551714e-12,loading
Fe8Cr8,50.0,0.02558493,0.01584078,3.713971e-12,loading
Fe8Cr8,50.0,0.02658493,0.016850780000000003,3.082735e-13,loading
Fe8Cr8,50.0,0.02758493,0.01786078,3.345277e-12,loading
Fe8Cr8,50.0,0.02858493,0.018870779999999997,2.499164e-12,loading
Fe8Cr8,50.0,0.02958493,0.01988078,6.370286e-12,loading
Fe8Cr8,50.0,0.03058493,0.020890779999999998,1.831595e-12,loading
Fe8Cr8,50.0,0.03158493,0.021900779999999995,8.221022e-12,loading
Fe8Cr8,50.0,0.03258493,0.02291078,1.238769e-11,loading
Fe8Cr8,50.0,0.03358493,0.023920779999999996,5.106383e-12,loading
Fe8Cr8,50.0,0.03458493,0.02493078,8.086305e-12,loading
Fe8Cr8,50.0,0.03558493,0.025940779999999997,6.115245e-12,loading
Fe8Cr8,50.0,0.03658493,0.02695078,1.76544e-06,loading
Fe8Cr8,50.0,0.03758493,0.027960779999999998,5.781684e-05,loading
Fe8Cr8,50.0,0.03858493,0.028970779999999995,0.0001342377,loading
Fe8Cr8,50.0,0.03958493,0.02998078,0.000222543,loading
Fe8Cr8,50.0,0.04058493,0.030990779999999996,0.000298986,loading
Fe8Cr8,50.0,0.04158493,0.03200078,0.0004451307,loading
Fe8Cr8,50.0,0.04258493,0.033010779999999997,0.0005522724,loading
Fe8Cr8,50.0,0.04358493,0.03402078,0.0006105478,loading
Fe8Cr8,50.0,0.04458493,0.03503078,0.0006701358,loading
Fe8Cr8,50.0,0.04558493,0.03604078,0.0008158588,loading
Fe8Cr8,50.0,0.04658493,0.03705078,0.0009534653,loading
Fe8Cr8,50.0,0.04758493,0.038060779999999995,0.001073986,loading
Fe8Cr8,50.0,0.04858493,0.03907078,0.001234916,loading
Fe8Cr8,50.0,0.04958493,0.040080779999999996,0.001411111,loading
Fe8Cr8,50.0,0.05058493,0.04109078,0.001473883,loading
Fe8Cr8,50.0,0.05158493,0.04210078,0.001605469,loading
Fe8Cr8,50.0,0.05258493,0.04311078,0.001697434,loading
Fe8Cr8,50.0,0.05358493,0.04412078,0.001860358,loading
Fe8Cr8,50.0,0.05458493,0.045130779999999995,0.002155768,loading
Fe8Cr8,50.0,0.05558493,0.04614078,0.002287456,loading
Fe8Cr8,50.0,0.05658493,0.047150779999999996,0.00241495,loading
Fe8Cr8,50.0,0.05758493,0.04816078,0.002595115,loading
Fe8Cr8,50.0,0.05858493,0.04917078,0.002843463,loading
Fe8Cr8,50.0,0.05958493,0.05018078,0.003057679,loading
Fe8Cr8,50.0,0.06058493,0.05119078,0.003227888,loading
Fe8Cr8,50.0,0.06158493,0.052200779999999995,0.003433335,loading
Fe8Cr8,50.0,0.06258493,0.05321077999999999,0.003696783,loading
Fe8Cr8,50.0,0.06358493,0.05422078,0.003932919,loading
Fe8Cr8,50.0,0.06458493,0.05523078,0.004180895,loading
Fe8Cr8,50.0,0.06558493,0.05624078,0.004449789,loading
Fe8Cr8,50.0,0.06658493,0.057250779999999994,0.004718683,loading
Fe8Cr8,50.0,0.06758493,0.05826077999999999,0.00501303,loading
Fe8Cr8,50.0,0.06858493,0.05927078,0.005292407,loading
Fe8Cr8,50.0,0.06958493,0.06028078,0.005700133,loading
Fe8Cr8,50.0,0.07058493,0.061290779999999996,0.006079527,loading
Fe8Cr8,50.0,0.07158493,0.06230077999999999,0.006363849,loading
Fe8Cr8,50.0,0.07258493,0.06331078000000001,0.006655945,loading
Fe8Cr8,50.0,0.07358493,0.06432078000000001,0.007077124,loading
Fe8Cr8,50.0,0.07458493,0.06533078,0.007577793,loading
Fe8Cr8,50.0,0.07558493,0.06634078,0.008078189,loading
Fe8Cr8,50.0,0.07658493,0.06735078,0.008609407,loading
Fe8Cr8,50.0,0.07758493,0.06836078000000001,0.009202157,loading
Fe8Cr8,50.0,0.07858493,0.06937078,0.009647401,loading
Fe8Cr8,50.0,0.07958493,0.07038078,0.0102294,loading
Fe8Cr8,50.0,0.08058493,0.07139078,0.01088507,loading
Fe8Cr8,50.0,0.08158493,0.07240078000000001,0.01170736,loading
Fe8Cr8,50.0,0.08258493,0.07341078000000001,0.01258266,loading
Fe8Cr8,50.0,0.08358493,0.07442078,0.01339178,loading
Fe8Cr8,50.0,0.08458493,0.07543078,0.01435351,loading
Fe8Cr8,50.0,0.08558493,0.07644078,0.01551103,loading
Fe8Cr8,50.0,0.08658493,0.07745078000000001,0.01678957,loading
Fe8Cr8,50.0,0.08758493,0.07846078000000001,0.01815065,loading
Fe8Cr8,50.0,0.08858493,0.07947078,0.01978395,loading
Fe8Cr8,50.0,0.08958493,0.08048078,0.02169943,loading
Fe8Cr8,50.0,0.09058493,0.08149078,0.02394084,loading
Fe8Cr8,50.0,0.09158493,0.08250078000000001,0.0266094,loading
Fe8Cr8,50.0,0.09258493,0.08351078,0.02995068,loading
Fe8Cr8,50.0,0.09358493,0.08452078,0.03408767,loading
Fe8Cr8,50.0,0.09458493,0.08553078,0.03950806,loading
Fe8Cr8,50.0,0.09558493,0.08654078000000001,0.04687817,loading
Fe8Cr8,50.0,0.09658493,0.08755078000000001,0.05746827,loading
Fe8Cr8,50.0,0.09758493,0.08856078,0.07431141,loading
Fe8Cr8,50.0,0.09858493,0.08957078,0.1048431,loading
Fe8Cr8,50.0,0.09958493,0.0905808,0.1777466,loading
Fe8Cr8,50.0,0.1,0.09100000000000001,0.2500946,loading
Fe8Cr8,50.0,0.10001,0.09101010000000001,0.2499859,loading
Fe8Cr8,50.0,0.10002,0.09102020000000001,0.2500774,loading
Fe8Cr8,50.0,0.100035,0.0910353,0.250219,loading
Fe8Cr8,50.0,0.1000575,0.0910581,0.2504313,loading
Fe8Cr8,50.0,0.1000913,0.0910922,0.2507497,loading
Fe8Cr8,50.0,0.1001419,0.09114330000000001,0.2512276,loading
Fe8Cr8,50.0,0.1002178,0.09122000000000001,0.2519445,loading
Fe8Cr8,50.0,0.1003317,0.091335,0.2530205,loading
Fe8Cr8,50.0,0.1005026,0.09150760000000001,0.2546369,loading
Fe8Cr8,50.0,0.1007589,0.0917665,0.2570822,loading
Fe8Cr8,50.0,0.1011433,0.0921547,0.2607599,loading
Fe8Cr8,50.0,0.10172,0.0927372,0.266381,loading
Fe8Cr8,50.0,0.1025849,0.09361080000000001,0.2750083,loading
Fe8Cr8,50.0,0.1035849,0.0946208,0.2851209,loading
Fe8Cr8,50.0,0.1045849,0.0956308,0.2953167,loading
Fe8Cr8,50.0,0.1055849,0.0966408,0.3058756,loading
Fe8Cr8,50.0,0.1065849,0.09765080000000001,0.3164705,loading
Fe8Cr8,50.0,0.1075849,0.0986608,0.3271905,loading
Fe8Cr8,50.0,0.1085849,0.0996708,0.3381708,loading
Fe8Cr8,50.0,0.1095849,0.1006808,0.3495139,loading
Fe8Cr8,50.0,0.1105849,0.10169080000000001,0.361089,loading
Fe8Cr8,50.0,0.1115849,0.10270080000000001,0.3728209,loading
Fe8Cr8,50.0,0.1125849,0.1037108,0.3847852,loading
Fe8Cr8,50.0,0.1135849,0.1047208,0.3970437,loading
Fe8Cr8,50.0,0.1145849,0.1057308,0.4095211,loading
Fe8Cr8,50.0,0.1155849,0.10674080000000001,0.422208,loading
Fe8Cr8,50.0,0.1165849,0.10775080000000001,0.4351664,loading
Fe8Cr8,50.0,0.1175849,0.1087608,0.4483734,loading
Fe8Cr8,50.0,0.1185849,0.1097708,0.461811,loading
Fe8Cr8,50.0,0.1195849,0.1107808,0.4754924,loading
Fe8Cr8,50.0,0.1205849,0.11179080000000001,0.4894639,loading
Fe8Cr8,50.0,0.1215849,0.1128008,0.5036301,loading
Fe8Cr8,50.0,0.1225849,0.1138108,0.5180903,loading
Fe8Cr8,50.0,0.1235849,0.1148208,0.5328102,loading
Fe8Cr8,50.0,0.1245849,0.1158308,0.5477194,loading
Fe8Cr8,50.0,0.1255849,0.11684080000000001,0.5629512,loading
Fe8Cr8,50.0,0.1265849,0.11785079999999999,0.5785779,loading
Fe8Cr8,50.0,0.1275849,0.1188608,0.5944139,loading
Fe8Cr8,50.0,0.1285849,0.11987080000000001,0.6103529,loading
